filepath,label,class
bird_data/10 - ROBIN/10_26.jpg,10,ROBIN
bird_data/10 - ROBIN/10_27.jpg,10,ROBIN
bird_data/10 - ROBIN/10_28.jpg,10,ROBIN
bird_data/10 - ROBIN/10_29.jpg,10,ROBIN
bird_data/10 - ROBIN/10_30.jpg,10,ROBIN
bird_data/10 - ROBIN/10_31.jpg,10,ROBIN
bird_data/10 - ROBIN/10_32.jpg,10,ROBIN
bird_data/10 - ROBIN/10_33.jpg,10,ROBIN
bird_data/10 - ROBIN/10_34.jpg,10,ROBIN
bird_data/10 - ROBIN/10_35.jpg,10,ROBIN
bird_data/10 - ROBIN/10_36.jpg,10,ROBIN
bird_data/10 - ROBIN/10_37.jpg,10,ROBIN
bird_data/10 - ROBIN/10_38.jpg,10,ROBIN
bird_data/10 - ROBIN/10_39.jpg,10,ROBIN
bird_data/10 - ROBIN/10_40.jpg,10,ROBIN
bird_data/10 - ROBIN/10_41.jpg,10,ROBIN
bird_data/10 - ROBIN/10_42.jpg,10,ROBIN
bird_data/10 - ROBIN/10_43.jpg,10,ROBIN
bird_data/10 - ROBIN/10_44.jpg,10,ROBIN
bird_data/10 - ROBIN/10_45.jpg,10,ROBIN
bird_data/10 - ROBIN/10_46.jpg,10,ROBIN
bird_data/10 - ROBIN/10_47.jpg,10,ROBIN
bird_data/10 - ROBIN/10_48.jpg,10,ROBIN
bird_data/10 - ROBIN/10_49.jpg,10,ROBIN
bird_data/10 - ROBIN/10_50.jpg,10,ROBIN
bird_data/10 - ROBIN/10_51.jpg,10,ROBIN
bird_data/10 - ROBIN/10_52.jpg,10,ROBIN
bird_data/10 - ROBIN/10_53.jpg,10,ROBIN
bird_data/10 - ROBIN/10_54.jpg,10,ROBIN
bird_data/10 - ROBIN/10_55.jpg,10,ROBIN
bird_data/10 - ROBIN/10_56.jpg,10,ROBIN
bird_data/10 - ROBIN/10_57.jpg,10,ROBIN
bird_data/10 - ROBIN/10_58.jpg,10,ROBIN
bird_data/10 - ROBIN/10_59.jpg,10,ROBIN
bird_data/10 - ROBIN/10_60.jpg,10,ROBIN
bird_data/10 - ROBIN/10_61.jpg,10,ROBIN
bird_data/10 - ROBIN/10_62.jpg,10,ROBIN
bird_data/10 - ROBIN/10_63.jpg,10,ROBIN
bird_data/10 - ROBIN/10_64.jpg,10,ROBIN
bird_data/10 - ROBIN/10_65.jpg,10,ROBIN
bird_data/10 - ROBIN/10_66.jpg,10,ROBIN
bird_data/10 - ROBIN/10_67.jpg,10,ROBIN
bird_data/10 - ROBIN/10_68.jpg,10,ROBIN
bird_data/10 - ROBIN/10_69.jpg,10,ROBIN
bird_data/10 - ROBIN/10_70.jpg,10,ROBIN
bird_data/10 - ROBIN/10_71.jpg,10,ROBIN
bird_data/10 - ROBIN/10_72.jpg,10,ROBIN
bird_data/10 - ROBIN/10_73.jpg,10,ROBIN
bird_data/10 - ROBIN/10_74.jpg,10,ROBIN
bird_data/10 - ROBIN/10_75.jpg,10,ROBIN
bird_data/10 - ROBIN/10_76.jpg,10,ROBIN
bird_data/10 - ROBIN/10_77.jpg,10,ROBIN
bird_data/10 - ROBIN/10_78.jpg,10,ROBIN
bird_data/10 - ROBIN/10_79.jpg,10,ROBIN
bird_data/10 - ROBIN/10_80.jpg,10,ROBIN
bird_data/10 - ROBIN/10_81.jpg,10,ROBIN
bird_data/10 - ROBIN/10_82.jpg,10,ROBIN
bird_data/10 - ROBIN/10_83.jpg,10,ROBIN
bird_data/10 - ROBIN/10_84.jpg,10,ROBIN
bird_data/10 - ROBIN/10_85.jpg,10,ROBIN
bird_data/10 - ROBIN/10_86.jpg,10,ROBIN
bird_data/10 - ROBIN/10_87.jpg,10,ROBIN
bird_data/10 - ROBIN/10_88.jpg,10,ROBIN
bird_data/10 - ROBIN/10_89.jpg,10,ROBIN
bird_data/10 - ROBIN/10_90.jpg,10,ROBIN
bird_data/10 - ROBIN/10_91.jpg,10,ROBIN
bird_data/10 - ROBIN/10_92.jpg,10,ROBIN
bird_data/10 - ROBIN/10_93.jpg,10,ROBIN
bird_data/10 - ROBIN/10_94.jpg,10,ROBIN
bird_data/10 - ROBIN/10_95.jpg,10,ROBIN
bird_data/10 - ROBIN/10_96.jpg,10,ROBIN
bird_data/10 - ROBIN/10_97.jpg,10,ROBIN
bird_data/10 - ROBIN/10_98.jpg,10,ROBIN
bird_data/10 - ROBIN/10_99.jpg,10,ROBIN
bird_data/11 - SPOONBILL/11_100.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_101.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_102.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_103.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_104.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_105.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_106.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_107.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_108.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_109.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_110.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_111.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_112.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_113.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_114.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_115.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_116.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_117.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_118.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_119.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_120.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_121.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_122.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_123.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_124.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_125.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_126.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_127.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_128.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_129.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_130.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_131.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_132.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_133.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_134.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_135.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_136.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_137.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_138.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_139.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_140.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_141.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_142.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_143.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_144.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_145.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_146.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_147.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_148.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_149.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_150.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_151.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_152.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_153.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_154.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_155.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_156.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_157.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_158.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_159.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_160.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_161.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_162.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_163.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_164.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_165.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_166.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_167.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_168.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_169.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_170.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_171.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_172.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_173.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_174.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_175.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_176.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_177.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_178.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_179.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_180.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_181.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_182.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_183.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_184.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_185.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_186.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_187.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_188.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_189.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_190.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_191.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_192.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_193.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_194.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_195.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_196.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_197.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_198.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_199.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_200.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_201.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_202.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_21.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_22.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_23.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_24.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_25.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_26.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_27.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_28.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_29.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_30.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_31.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_32.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_33.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_34.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_35.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_36.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_37.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_38.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_39.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_40.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_41.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_42.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_43.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_44.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_45.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_46.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_47.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_48.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_49.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_50.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_51.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_52.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_53.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_54.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_55.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_56.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_57.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_58.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_59.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_60.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_61.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_62.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_63.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_64.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_65.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_66.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_67.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_68.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_69.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_70.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_71.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_72.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_73.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_74.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_75.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_76.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_77.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_78.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_79.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_80.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_81.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_82.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_83.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_84.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_85.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_86.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_87.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_88.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_89.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_90.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_91.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_92.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_93.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_94.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_95.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_96.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_97.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_98.jpg,11,SPOONBILL
bird_data/11 - SPOONBILL/11_99.jpg,11,SPOONBILL
bird_data/12 - SORA/12_100.jpg,12,SORA
bird_data/12 - SORA/12_101.jpg,12,SORA
bird_data/12 - SORA/12_102.jpg,12,SORA
bird_data/12 - SORA/12_103.jpg,12,SORA
bird_data/12 - SORA/12_104.jpg,12,SORA
bird_data/12 - SORA/12_105.jpg,12,SORA
bird_data/12 - SORA/12_106.jpg,12,SORA
bird_data/12 - SORA/12_107.jpg,12,SORA
bird_data/12 - SORA/12_108.jpg,12,SORA
bird_data/12 - SORA/12_109.jpg,12,SORA
bird_data/12 - SORA/12_110.jpg,12,SORA
bird_data/12 - SORA/12_111.jpg,12,SORA
bird_data/12 - SORA/12_112.jpg,12,SORA
bird_data/12 - SORA/12_113.jpg,12,SORA
bird_data/12 - SORA/12_114.jpg,12,SORA
bird_data/12 - SORA/12_115.jpg,12,SORA
bird_data/12 - SORA/12_116.jpg,12,SORA
bird_data/12 - SORA/12_117.jpg,12,SORA
bird_data/12 - SORA/12_118.jpg,12,SORA
bird_data/12 - SORA/12_119.jpg,12,SORA
bird_data/12 - SORA/12_120.jpg,12,SORA
bird_data/12 - SORA/12_121.jpg,12,SORA
bird_data/12 - SORA/12_122.jpg,12,SORA
bird_data/12 - SORA/12_123.jpg,12,SORA
bird_data/12 - SORA/12_124.jpg,12,SORA
bird_data/12 - SORA/12_125.jpg,12,SORA
bird_data/12 - SORA/12_126.jpg,12,SORA
bird_data/12 - SORA/12_127.jpg,12,SORA
bird_data/12 - SORA/12_128.jpg,12,SORA
bird_data/12 - SORA/12_129.jpg,12,SORA
bird_data/12 - SORA/12_130.jpg,12,SORA
bird_data/12 - SORA/12_131.jpg,12,SORA
bird_data/12 - SORA/12_132.jpg,12,SORA
bird_data/12 - SORA/12_133.jpg,12,SORA
bird_data/12 - SORA/12_134.jpg,12,SORA
bird_data/12 - SORA/12_135.jpg,12,SORA
bird_data/12 - SORA/12_136.jpg,12,SORA
bird_data/12 - SORA/12_137.jpg,12,SORA
bird_data/12 - SORA/12_138.jpg,12,SORA
bird_data/12 - SORA/12_139.jpg,12,SORA
bird_data/12 - SORA/12_140.jpg,12,SORA
bird_data/12 - SORA/12_141.jpg,12,SORA
bird_data/12 - SORA/12_142.jpg,12,SORA
bird_data/12 - SORA/12_143.jpg,12,SORA
bird_data/12 - SORA/12_144.jpg,12,SORA
bird_data/12 - SORA/12_145.jpg,12,SORA
bird_data/12 - SORA/12_146.jpg,12,SORA
bird_data/12 - SORA/12_147.jpg,12,SORA
bird_data/12 - SORA/12_148.jpg,12,SORA
bird_data/12 - SORA/12_149.jpg,12,SORA
bird_data/12 - SORA/12_150.jpg,12,SORA
bird_data/12 - SORA/12_151.jpg,12,SORA
bird_data/12 - SORA/12_152.jpg,12,SORA
bird_data/12 - SORA/12_153.jpg,12,SORA
bird_data/12 - SORA/12_154.jpg,12,SORA
bird_data/12 - SORA/12_155.jpg,12,SORA
bird_data/12 - SORA/12_156.jpg,12,SORA
bird_data/12 - SORA/12_157.jpg,12,SORA
bird_data/12 - SORA/12_158.jpg,12,SORA
bird_data/12 - SORA/12_159.jpg,12,SORA
bird_data/12 - SORA/12_160.jpg,12,SORA
bird_data/12 - SORA/12_161.jpg,12,SORA
bird_data/12 - SORA/12_162.jpg,12,SORA
bird_data/12 - SORA/12_163.jpg,12,SORA
bird_data/12 - SORA/12_164.jpg,12,SORA
bird_data/12 - SORA/12_165.jpg,12,SORA
bird_data/12 - SORA/12_166.jpg,12,SORA
bird_data/12 - SORA/12_167.jpg,12,SORA
bird_data/12 - SORA/12_168.jpg,12,SORA
bird_data/12 - SORA/12_169.jpg,12,SORA
bird_data/12 - SORA/12_170.jpg,12,SORA
bird_data/12 - SORA/12_171.jpg,12,SORA
bird_data/12 - SORA/12_172.jpg,12,SORA
bird_data/12 - SORA/12_173.jpg,12,SORA
bird_data/12 - SORA/12_174.jpg,12,SORA
bird_data/12 - SORA/12_175.jpg,12,SORA
bird_data/12 - SORA/12_176.jpg,12,SORA
bird_data/12 - SORA/12_177.jpg,12,SORA
bird_data/12 - SORA/12_178.jpg,12,SORA
bird_data/12 - SORA/12_179.jpg,12,SORA
bird_data/12 - SORA/12_180.jpg,12,SORA
bird_data/12 - SORA/12_181.jpg,12,SORA
bird_data/12 - SORA/12_182.jpg,12,SORA
bird_data/12 - SORA/12_183.jpg,12,SORA
bird_data/12 - SORA/12_184.jpg,12,SORA
bird_data/12 - SORA/12_185.jpg,12,SORA
bird_data/12 - SORA/12_186.jpg,12,SORA
bird_data/12 - SORA/12_187.jpg,12,SORA
bird_data/12 - SORA/12_188.jpg,12,SORA
bird_data/12 - SORA/12_189.jpg,12,SORA
bird_data/12 - SORA/12_190.jpg,12,SORA
bird_data/12 - SORA/12_191.jpg,12,SORA
bird_data/12 - SORA/12_192.jpg,12,SORA
bird_data/12 - SORA/12_193.jpg,12,SORA
bird_data/12 - SORA/12_194.jpg,12,SORA
bird_data/12 - SORA/12_195.jpg,12,SORA
bird_data/12 - SORA/12_196.jpg,12,SORA
bird_data/12 - SORA/12_197.jpg,12,SORA
bird_data/12 - SORA/12_198.jpg,12,SORA
bird_data/12 - SORA/12_199.jpg,12,SORA
bird_data/12 - SORA/12_200.jpg,12,SORA
bird_data/12 - SORA/12_201.jpg,12,SORA
bird_data/12 - SORA/12_202.jpg,12,SORA
bird_data/12 - SORA/12_203.jpg,12,SORA
bird_data/12 - SORA/12_204.jpg,12,SORA
bird_data/12 - SORA/12_205.jpg,12,SORA
bird_data/12 - SORA/12_206.jpg,12,SORA
bird_data/12 - SORA/12_207.jpg,12,SORA
bird_data/12 - SORA/12_208.jpg,12,SORA
bird_data/12 - SORA/12_209.jpg,12,SORA
bird_data/12 - SORA/12_210.jpg,12,SORA
bird_data/12 - SORA/12_22.jpg,12,SORA
bird_data/12 - SORA/12_23.jpg,12,SORA
bird_data/12 - SORA/12_24.jpg,12,SORA
bird_data/12 - SORA/12_25.jpg,12,SORA
bird_data/12 - SORA/12_26.jpg,12,SORA
bird_data/12 - SORA/12_27.jpg,12,SORA
bird_data/12 - SORA/12_28.jpg,12,SORA
bird_data/12 - SORA/12_29.jpg,12,SORA
bird_data/12 - SORA/12_30.jpg,12,SORA
bird_data/12 - SORA/12_31.jpg,12,SORA
bird_data/12 - SORA/12_32.jpg,12,SORA
bird_data/12 - SORA/12_33.jpg,12,SORA
bird_data/12 - SORA/12_34.jpg,12,SORA
bird_data/12 - SORA/12_35.jpg,12,SORA
bird_data/12 - SORA/12_36.jpg,12,SORA
bird_data/12 - SORA/12_37.jpg,12,SORA
bird_data/12 - SORA/12_38.jpg,12,SORA
bird_data/12 - SORA/12_39.jpg,12,SORA
bird_data/12 - SORA/12_40.jpg,12,SORA
bird_data/12 - SORA/12_41.jpg,12,SORA
bird_data/12 - SORA/12_42.jpg,12,SORA
bird_data/12 - SORA/12_43.jpg,12,SORA
bird_data/12 - SORA/12_44.jpg,12,SORA
bird_data/12 - SORA/12_45.jpg,12,SORA
bird_data/12 - SORA/12_46.jpg,12,SORA
bird_data/12 - SORA/12_47.jpg,12,SORA
bird_data/12 - SORA/12_48.jpg,12,SORA
bird_data/12 - SORA/12_49.jpg,12,SORA
bird_data/12 - SORA/12_50.jpg,12,SORA
bird_data/12 - SORA/12_51.jpg,12,SORA
bird_data/12 - SORA/12_52.jpg,12,SORA
bird_data/12 - SORA/12_53.jpg,12,SORA
bird_data/12 - SORA/12_54.jpg,12,SORA
bird_data/12 - SORA/12_55.jpg,12,SORA
bird_data/12 - SORA/12_56.jpg,12,SORA
bird_data/12 - SORA/12_57.jpg,12,SORA
bird_data/12 - SORA/12_58.jpg,12,SORA
bird_data/12 - SORA/12_59.jpg,12,SORA
bird_data/12 - SORA/12_60.jpg,12,SORA
bird_data/12 - SORA/12_61.jpg,12,SORA
bird_data/12 - SORA/12_62.jpg,12,SORA
bird_data/12 - SORA/12_63.jpg,12,SORA
bird_data/12 - SORA/12_64.jpg,12,SORA
bird_data/12 - SORA/12_65.jpg,12,SORA
bird_data/12 - SORA/12_66.jpg,12,SORA
bird_data/12 - SORA/12_67.jpg,12,SORA
bird_data/12 - SORA/12_68.jpg,12,SORA
bird_data/12 - SORA/12_69.jpg,12,SORA
bird_data/12 - SORA/12_70.jpg,12,SORA
bird_data/12 - SORA/12_71.jpg,12,SORA
bird_data/12 - SORA/12_72.jpg,12,SORA
bird_data/12 - SORA/12_73.jpg,12,SORA
bird_data/12 - SORA/12_74.jpg,12,SORA
bird_data/12 - SORA/12_75.jpg,12,SORA
bird_data/12 - SORA/12_76.jpg,12,SORA
bird_data/12 - SORA/12_77.jpg,12,SORA
bird_data/12 - SORA/12_78.jpg,12,SORA
bird_data/12 - SORA/12_79.jpg,12,SORA
bird_data/12 - SORA/12_80.jpg,12,SORA
bird_data/12 - SORA/12_81.jpg,12,SORA
bird_data/12 - SORA/12_82.jpg,12,SORA
bird_data/12 - SORA/12_83.jpg,12,SORA
bird_data/12 - SORA/12_84.jpg,12,SORA
bird_data/12 - SORA/12_85.jpg,12,SORA
bird_data/12 - SORA/12_86.jpg,12,SORA
bird_data/12 - SORA/12_87.jpg,12,SORA
bird_data/12 - SORA/12_88.jpg,12,SORA
bird_data/12 - SORA/12_89.jpg,12,SORA
bird_data/12 - SORA/12_90.jpg,12,SORA
bird_data/12 - SORA/12_91.jpg,12,SORA
bird_data/12 - SORA/12_92.jpg,12,SORA
bird_data/12 - SORA/12_93.jpg,12,SORA
bird_data/12 - SORA/12_94.jpg,12,SORA
bird_data/12 - SORA/12_95.jpg,12,SORA
bird_data/12 - SORA/12_96.jpg,12,SORA
bird_data/12 - SORA/12_97.jpg,12,SORA
bird_data/12 - SORA/12_98.jpg,12,SORA
bird_data/12 - SORA/12_99.jpg,12,SORA
bird_data/13 - SCARLET IBIS/13_100.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_101.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_102.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_103.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_104.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_105.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_106.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_107.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_108.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_109.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_110.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_111.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_112.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_113.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_114.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_115.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_116.jpg,13,SCARLET IBIS
